"teamid","state","sum"
3194,"AL","1336"
3194,"OK","710"
3194,"TX","3677"
3194,"NY","3492"
3194,"OH","2143"
3194,"MI","1067"
3195,"TX","3677"
3195,"NY","3492"
3195,"PR","75"
3195,"VI","118"
3195,"AR","928"
3195,"PA","2219"
3195,"NC","2999"
3195,"CA","3936"
3195,"FL","2438"
3195,"KY","1069"
3195,"RI","622"
3195,"CT","1268"
3195,"SC","1673"
3195,"MX","165"
3195,"NJ","1257"
3195,"GA","1146"
3195,"TN","1944"
3195,"VA","2153"
3195,"OH","2143"
3195,"AL","1336"
3195,"MA","1030"
3195,"DC","580"
3195,"NV","887"
3195,"HI","272"
3196,"OH","2143"
3196,"WI","664"
3196,"DC","580"
3196,"PA","2219"
3196,"MS","846"
3196,"RI","622"
3196,"TN","1944"
3196,"CO","820"
3196,"FL","2438"
3196,"ME","168"
3196,"GA","1146"
3196,"AL","1336"
3196,"VA","2153"
3196,"KY","1069"
3196,"MO","692"
3196,"BA","109"
3196,"NV","887"
3196,"AZ","600"
3196,"OK","710"
3196,"TX","3677"
3196,"SC","1673"
3196,"NY","3492"
3196,"CA","3936"
3196,"AR","928"
3196,"LA","1730"
3197,"AL","1336"
3197,"DE","285"
3197,"MD","1401"
3197,"CA","3936"
3197,"LA","1730"
3197,"GA","1146"
3197,"SC","1673"
3197,"TX","3677"
3197,"DC","580"
3197,"OH","2143"
3197,"NC","2999"
3197,"IA","697"
3197,"VA","2153"
3197,"FL","2438"
3197,"TN","1944"
3197,"MS","846"
3198,"LA","1730"
3198,"AR","928"
3198,"KY","1069"
3198,"TN","1944"
3198,"NC","2999"
3198,"MS","846"
3198,"AL","1336"
3198,"WV","335"
3198,"CO","820"
3198,"GA","1146"
3198,"FL","2438"
3198,"TX","3677"
3199,"CA","3936"
3199,"VI","118"
3199,"NE","428"
3199,"AR","928"
3199,"AL","1336"
3199,"LA","1730"
3199,"IN","1694"
3199,"NY","3492"
3199,"VA","2153"
3199,"NV","887"
3199,"WI","664"
3199,"OH","2143"
3199,"PR","75"
3199,"FL","2438"
3199,"BA","109"
3199,"IL","2092"
3199,"MX","165"
3199,"SC","1673"
3199,"MN","197"
3199,"NC","2999"
3199,"CT","1268"
3199,"MD","1401"
3199,"KY","1069"
3199,"TX","3677"
3199,"PA","2219"
3199,"MA","1030"
3199,"GA","1146"
3199,"IA","697"
3200,"CT","1268"
3200,"BA","109"
3200,"CA","3936"
3200,"NC","2999"
3200,"NV","887"
3200,"MA","1030"
3200,"OH","2143"
3200,"PA","2219"
3200,"MO","692"
3200,"VA","2153"
3200,"DE","285"
3200,"NJ","1257"
3200,"DC","580"
3200,"TX","3677"
3200,"FL","2438"
3200,"RI","622"
3200,"NY","3492"
3201,"NM","366"
3201,"HI","272"
3201,"WA","886"
3201,"NY","3492"
3201,"NV","887"
3201,"OR","670"
3201,"MT","310"
3201,"NJ","1257"
3201,"ID","431"
3201,"CO","820"
3201,"TX","3677"
3201,"WY","142"
3201,"UT","890"
3201,"CA","3936"
3201,"LA","1730"
3202,"VA","2153"
3202,"NV","887"
3202,"FL","2438"
3202,"TN","1944"
3202,"GA","1146"
3202,"AL","1336"
3202,"SC","1673"
3202,"MX","165"
3202,"NC","2999"
3203,"GA","1146"
3203,"MA","1030"
3203,"PA","2219"
3203,"MO","692"
3203,"DC","580"
3203,"OH","2143"
3203,"RI","622"
3203,"MD","1401"
3203,"NC","2999"
3203,"TN","1944"
3203,"IL","2092"
3203,"BA","109"
3203,"FL","2438"
3203,"SC","1673"
3203,"CT","1268"
3203,"TX","3677"
3203,"CA","3936"
3203,"VA","2153"
3203,"NY","3492"
3203,"DE","285"
3203,"NJ","1257"
3204,"AL","1336"
3204,"TX","3677"
3204,"AR","928"
3204,"GA","1146"
3204,"FL","2438"
3204,"SC","1673"
3204,"NV","887"
3204,"NC","2999"
3204,"MS","846"
3204,"LA","1730"
3205,"MD","1401"
3205,"IN","1694"
3205,"NC","2999"
3205,"SC","1673"
3205,"KY","1069"
3205,"OK","710"
3205,"FL","2438"
3205,"GA","1146"
3205,"VA","2153"
3206,"FL","2438"
3206,"DE","285"
3206,"KS","555"
3206,"DC","580"
3206,"VA","2153"
3206,"TX","3677"
3206,"GA","1146"
3206,"NC","2999"
3206,"NV","887"
3206,"CO","820"
3206,"NY","3492"
3206,"KY","1069"
3206,"NM","366"
3206,"IL","2092"
3206,"PA","2219"
3206,"MD","1401"
3206,"MA","1030"
3206,"MO","692"
3206,"RI","622"
3206,"SC","1673"
3206,"MI","1067"
3207,"NV","887"
3207,"TN","1944"
3207,"RI","622"
3207,"SC","1673"
3207,"PA","2219"
3207,"KY","1069"
3207,"IL","2092"
3207,"CT","1268"
3207,"NC","2999"
3207,"OH","2143"
3207,"VT","159"
3207,"VI","118"
3207,"NY","3492"
3207,"NJ","1257"
3207,"DC","580"
3207,"NH","289"
3207,"NE","428"
3207,"VA","2153"
3207,"IN","1694"
3207,"WV","335"
3207,"WI","664"
3207,"CA","3936"
3207,"MI","1067"
3207,"DE","285"
3207,"TX","3677"
3207,"MD","1401"
3207,"AK","17"
3207,"FL","2438"
3207,"MO","692"
3208,"OH","2143"
3208,"BA","109"
3208,"MS","846"
3208,"VA","2153"
3208,"PR","75"
3208,"AZ","600"
3208,"WA","886"
3208,"AR","928"
3208,"TX","3677"
3208,"NM","366"
3208,"SC","1673"
3208,"CA","3936"
3208,"NC","2999"
3208,"UT","890"
3208,"FL","2438"
3208,"TN","1944"
3208,"GA","1146"
3208,"NV","887"
3208,"KY","1069"
3208,"LA","1730"
3208,"AL","1336"
3209,"DE","285"
3209,"VA","2153"
3209,"MD","1401"
3209,"MA","1030"
3209,"BA","109"
3209,"SC","1673"
3209,"NY","3492"
3209,"AR","928"
3209,"OH","2143"
3209,"FL","2438"
3209,"KY","1069"
3209,"NC","2999"
3209,"LA","1730"
3209,"AL","1336"
3209,"GA","1146"
3209,"TX","3677"
3210,"NJ","1257"
3210,"VI","118"
3210,"IL","2092"
3210,"GA","1146"
3210,"TN","1944"
3210,"OH","2143"
3210,"WI","664"
3210,"BA","109"
3210,"PR","75"
3210,"SC","1673"
3210,"FL","2438"
3210,"MX","165"
3210,"NY","3492"
3210,"WA","886"
3210,"NC","2999"
3210,"OR","670"
3210,"MD","1401"
3210,"VA","2153"
3210,"MA","1030"
3210,"PA","2219"
3210,"IN","1694"
3211,"HI","272"
3211,"FL","2438"
3211,"CA","3936"
3211,"UT","890"
3211,"OR","670"
3211,"BC","21"
3211,"WI","664"
3211,"ND","263"
3211,"MO","692"
3211,"WA","886"
3211,"WY","142"
3211,"MT","310"
3211,"NY","3492"
3211,"NV","887"
3211,"MX","165"
3211,"ID","431"
3211,"VI","118"
3211,"OH","2143"
3212,"AL","1336"
3212,"AR","928"
3212,"OK","710"
3212,"MS","846"
3212,"PR","75"
3212,"TX","3677"
3212,"LA","1730"
3213,"TX","3677"
3213,"FL","2438"
3213,"CO","820"
3213,"WA","886"
3213,"CA","3936"
3213,"NV","887"
3213,"OK","710"
3213,"LA","1730"
3213,"AZ","600"
3213,"MO","692"
3213,"IL","2092"
3213,"ND","263"
3213,"UT","890"
3214,"MS","846"
3214,"CA","3936"
3214,"NC","2999"
3214,"IL","2092"
3214,"VA","2153"
3214,"LA","1730"
3214,"DC","580"
3214,"NJ","1257"
3214,"IN","1694"
3214,"GA","1146"
3214,"DE","285"
3214,"PA","2219"
3214,"TN","1944"
3214,"AL","1336"
3214,"MD","1401"
3214,"TX","3677"
3214,"MA","1030"
3214,"FL","2438"
3214,"SC","1673"
3216,"VT","159"
3216,"NJ","1257"
3216,"MA","1030"
3216,"DE","285"
3216,"NH","289"
3216,"ME","168"
3216,"FL","2438"
3216,"CT","1268"
3216,"NY","3492"
3216,"PA","2219"
3216,"MD","1401"
3216,"RI","622"
3217,"ME","168"
3217,"NH","289"
3217,"FL","2438"
3217,"VA","2153"
3217,"CT","1268"
3217,"MA","1030"
3217,"IL","2092"
3217,"NJ","1257"
3217,"AZ","600"
3217,"CO","820"
3217,"AL","1336"
3217,"MD","1401"
3217,"ND","263"
3217,"RI","622"
3217,"MN","197"
3217,"CA","3936"
3217,"MI","1067"
3217,"WA","886"
3217,"GA","1146"
3217,"NY","3492"
3217,"PA","2219"
3217,"IN","1694"
3217,"TX","3677"
3217,"KS","555"
3218,"CO","820"
3218,"WA","886"
3218,"CA","3936"
3218,"HI","272"
3218,"NM","366"
3218,"NV","887"
3218,"NY","3492"
3218,"AZ","600"
3218,"LA","1730"
3219,"MD","1401"
3219,"TN","1944"
3219,"FL","2438"
3219,"SC","1673"
3219,"VA","2153"
3219,"GA","1146"
3219,"NC","2999"
3220,"CA","3936"
3220,"WA","886"
3220,"MD","1401"
3220,"MX","165"
3220,"DC","580"
3220,"RI","622"
3220,"NV","887"
3220,"DE","285"
3220,"SC","1673"
3220,"NC","2999"
3220,"NY","3492"
3220,"GA","1146"
3220,"FL","2438"
3220,"TN","1944"
3220,"MA","1030"
3220,"NJ","1257"
3220,"PA","2219"
3220,"VA","2153"
3220,"CT","1268"
3221,"MD","1401"
3221,"CT","1268"
3221,"PA","2219"
3221,"NY","3492"
3221,"IA","697"
3221,"FL","2438"
3221,"NJ","1257"
3221,"VT","159"
3221,"ME","168"
3221,"NH","289"
3221,"MA","1030"
3221,"DC","580"
3221,"RI","622"
3222,"CT","1268"
3222,"BC","21"
3222,"CA","3936"
3222,"WV","335"
3222,"TN","1944"
3222,"TX","3677"
3222,"CO","820"
3222,"NY","3492"
3222,"LA","1730"
3222,"NV","887"
3222,"MA","1030"
3222,"NC","2999"
3222,"KS","555"
3222,"FL","2438"
3222,"OH","2143"
3222,"VA","2153"
3222,"MS","846"
3222,"AL","1336"
3222,"NM","366"
3222,"OK","710"
3222,"PA","2219"
3223,"LA","1730"
3223,"AL","1336"
3223,"TX","3677"
3223,"OK","710"
3223,"IL","2092"
3223,"UT","890"
3224,"FL","2438"
3224,"VA","2153"
3224,"NJ","1257"
3224,"DC","580"
3224,"PA","2219"
3224,"NY","3492"
3224,"NC","2999"
3224,"MD","1401"
3224,"CA","3936"
3224,"OH","2143"
3224,"GA","1146"
3224,"NH","289"
3224,"SC","1673"
3224,"DE","285"
3225,"OR","670"
3225,"NV","887"
3225,"NM","366"
3225,"AZ","600"
3225,"MT","310"
3225,"IL","2092"
3225,"ID","431"
3225,"WA","886"
3225,"MO","692"
3225,"WY","142"
3225,"MX","165"
3225,"CA","3936"
3225,"TX","3677"
3225,"HI","272"
3225,"UT","890"
3225,"CO","820"
3225,"OH","2143"
3225,"ND","263"
3226,"UT","890"
3226,"ID","431"
3226,"SD","352"
3226,"TX","3677"
3226,"MT","310"
3226,"HI","272"
3226,"ND","263"
3226,"AZ","600"
3226,"MX","165"
3226,"NM","366"
3226,"CO","820"
3226,"CA","3936"
3226,"WA","886"
3226,"NV","887"
3226,"OR","670"
3226,"WI","664"
3227,"CO","820"
3227,"WI","664"
3227,"IN","1694"
3227,"IL","2092"
3227,"PR","75"
3227,"NY","3492"
3227,"MI","1067"
3227,"OH","2143"
3227,"DC","580"
3228,"CA","3936"
3228,"MX","165"
3228,"NM","366"
3228,"SC","1673"
3228,"VI","118"
3228,"OH","2143"
3228,"NV","887"
3228,"CO","820"
3228,"TN","1944"
3228,"IN","1694"
3228,"NC","2999"
3228,"BA","109"
3228,"NE","428"
3228,"MI","1067"
3228,"WI","664"
3228,"HI","272"
3228,"PA","2219"
3228,"IL","2092"
3228,"MO","692"
3228,"MN","197"
3229,"CA","3936"
3229,"KY","1069"
3229,"IL","2092"
3229,"KS","555"
3229,"WI","664"
3229,"AZ","600"
3229,"ND","263"
3229,"MO","692"
3229,"MX","165"
3229,"IA","697"
3229,"BA","109"
3229,"IN","1694"
3230,"LA","1730"
3230,"TX","3677"
3231,"CT","1268"
3231,"OH","2143"
3231,"CA","3936"
3231,"VI","118"
3231,"TN","1944"
3231,"TX","3677"
3231,"IN","1694"
3231,"NC","2999"
3231,"SC","1673"
3231,"MO","692"
3231,"MN","197"
3231,"FL","2438"
3231,"KY","1069"
3231,"MX","165"
3231,"PR","75"
3231,"NJ","1257"
3231,"NE","428"
3231,"PA","2219"
3231,"OR","670"
3231,"MA","1030"
3231,"MI","1067"
3231,"IL","2092"
3231,"WI","664"
3231,"BA","109"
3232,"OH","2143"
3232,"IN","1694"
3232,"WV","335"
3232,"AL","1336"
3232,"IL","2092"
3232,"LA","1730"
3232,"BA","109"
3232,"KS","555"
3232,"MO","692"
3232,"IA","697"
3232,"NY","3492"
3232,"AZ","600"
3232,"SC","1673"
3232,"OK","710"
3232,"FL","2438"
3232,"MX","165"
3232,"TN","1944"
3233,"VA","2153"
3233,"RI","622"
3233,"CA","3936"
3233,"NC","2999"
3233,"MD","1401"
3233,"NY","3492"
3233,"PA","2219"
3233,"FL","2438"
3233,"MA","1030"
3233,"NJ","1257"
3233,"SC","1673"
3233,"CT","1268"
3234,"PA","2219"
3234,"NV","887"
3234,"KY","1069"
3234,"ND","263"
3234,"VA","2153"
3234,"NE","428"
3234,"NJ","1257"
3234,"BA","109"
3234,"IN","1694"
3234,"NC","2999"
3234,"CA","3936"
3234,"IL","2092"
3234,"TX","3677"
3234,"OH","2143"
3234,"IA","697"
3234,"FL","2438"
3234,"SD","352"
3234,"MN","197"
3234,"MI","1067"
3234,"PR","75"
3234,"MX","165"
3234,"WI","664"
3235,"CO","820"
3235,"TX","3677"
3235,"AR","928"
3235,"CA","3936"
3235,"ON","3"
3235,"MN","197"
3235,"KS","555"
3235,"ND","263"
3235,"WV","335"
3235,"BA","109"
3235,"NV","887"
3235,"IL","2092"
3235,"NE","428"
3235,"VI","118"
3235,"AL","1336"
3235,"WA","886"
3235,"IA","697"
3235,"MO","692"
3235,"OH","2143"
3235,"OK","710"
3235,"MX","165"
3236,"ND","263"
3236,"CO","820"
3236,"MI","1067"
3236,"IL","2092"
3236,"IN","1694"
3236,"OK","710"
3236,"VA","2153"
3236,"UT","890"
3236,"NE","428"
3236,"SD","352"
3236,"LA","1730"
3236,"OH","2143"
3237,"GA","1146"
3237,"OH","2143"
3237,"TX","3677"
3237,"ND","263"
3237,"KY","1069"
3237,"IA","697"
3237,"WI","664"
3237,"KS","555"
3237,"VA","2153"
3237,"MS","846"
3237,"IN","1694"
3237,"TN","1944"
3237,"FL","2438"
3237,"SD","352"
3237,"IL","2092"
3237,"CO","820"
3237,"MI","1067"
3237,"MO","692"
3237,"NE","428"
3237,"NV","887"
3237,"OK","710"
3238,"AL","1336"
3238,"IL","2092"
3238,"MS","846"
3238,"KY","1069"
3238,"NV","887"
3238,"LA","1730"
3238,"TX","3677"
3238,"IN","1694"
3238,"FL","2438"
3238,"AR","928"
3239,"AL","1336"
3239,"SC","1673"
3239,"VA","2153"
3239,"TN","1944"
3239,"FL","2438"
3239,"KY","1069"
3239,"LA","1730"
3239,"GA","1146"
3239,"TX","3677"
3239,"NJ","1257"
3240,"TN","1944"
3240,"NJ","1257"
3240,"KY","1069"
3240,"AR","928"
3240,"MS","846"
3240,"IL","2092"
3240,"FL","2438"
3240,"LA","1730"
3240,"AL","1336"
3240,"IN","1694"
3240,"NC","2999"
3240,"GA","1146"
3240,"MO","692"
3241,"TN","1944"
3241,"MD","1401"
3241,"DE","285"
3241,"NJ","1257"
3241,"ME","168"
3241,"FL","2438"
3241,"DC","580"
3241,"TX","3677"
3241,"CT","1268"
3241,"PA","2219"
3241,"OH","2143"
3241,"MX","165"
3241,"NY","3492"
3241,"NC","2999"
3241,"SC","1673"
3241,"VA","2153"
3241,"GA","1146"
3241,"MA","1030"
3241,"VT","159"
3242,"VI","118"
3242,"NY","3492"
3242,"TN","1944"
3242,"LA","1730"
3242,"AR","928"
3242,"CO","820"
3242,"NE","428"
3242,"TX","3677"
3242,"NC","2999"
3242,"FL","2438"
3242,"WV","335"
3242,"KS","555"
3242,"WI","664"
3242,"NV","887"
3242,"OK","710"
3242,"IA","697"
3242,"MO","692"
3243,"CA","3936"
3243,"TN","1944"
3243,"NH","289"
3243,"SD","352"
3243,"CO","820"
3243,"MX","165"
3243,"WV","335"
3243,"UT","890"
3243,"NV","887"
3243,"VI","118"
3243,"MO","692"
3243,"KS","555"
3243,"AR","928"
3243,"BA","109"
3243,"OK","710"
3243,"IA","697"
3243,"NY","3492"
3243,"NE","428"
3243,"IL","2092"
3243,"CT","1268"
3243,"TX","3677"
3243,"SC","1673"
3243,"NC","2999"
3244,"MD","1401"
3244,"TN","1944"
3244,"GA","1146"
3244,"NJ","1257"
3244,"SC","1673"
3244,"FL","2438"
3244,"NC","2999"
3244,"AL","1336"
3244,"NY","3492"
3245,"OH","2143"
3245,"MI","1067"
3245,"NJ","1257"
3245,"TX","3677"
3245,"NV","887"
3245,"KY","1069"
3245,"AK","17"
3245,"MA","1030"
3245,"FL","2438"
3245,"IL","2092"
3245,"NY","3492"
3245,"PA","2219"
3246,"RI","622"
3246,"CT","1268"
3246,"OH","2143"
3246,"IA","697"
3246,"GA","1146"
3246,"VI","118"
3246,"MI","1067"
3246,"TX","3677"
3246,"CA","3936"
3246,"MS","846"
3246,"TN","1944"
3246,"LA","1730"
3246,"IL","2092"
3246,"MT","310"
3246,"AL","1336"
3246,"MO","692"
3246,"NM","366"
3246,"VA","2153"
3246,"AZ","600"
3246,"NY","3492"
3246,"FL","2438"
3246,"SC","1673"
3246,"WA","886"
3246,"KY","1069"
3246,"AR","928"
3246,"NC","2999"
3247,"NH","289"
3247,"RI","622"
3247,"MA","1030"
3247,"IL","2092"
3247,"DE","285"
3247,"DC","580"
3247,"MD","1401"
3247,"CT","1268"
3247,"FL","2438"
3247,"NC","2999"
3247,"VA","2153"
3247,"NJ","1257"
3247,"NY","3492"
3247,"MO","692"
3247,"PA","2219"
3247,"OH","2143"
3247,"GA","1146"
3248,"IL","2092"
3248,"OK","710"
3248,"MD","1401"
3248,"RI","622"
3248,"PA","2219"
3248,"DC","580"
3248,"NJ","1257"
3248,"MA","1030"
3248,"NY","3492"
3249,"AZ","600"
3249,"LA","1730"
3249,"NM","366"
3249,"CA","3936"
3249,"MS","846"
3249,"AR","928"
3249,"NY","3492"
3249,"KS","555"
3249,"TX","3677"
3250,"NJ","1257"
3250,"DC","580"
3250,"DE","285"
3250,"RI","622"
3250,"AZ","600"
3250,"MA","1030"
3250,"NY","3492"
3250,"TN","1944"
3250,"CT","1268"
3250,"MD","1401"
3250,"IN","1694"
3250,"PA","2219"
3250,"VA","2153"
3251,"PA","2219"
3251,"AL","1336"
3251,"TN","1944"
3251,"SC","1673"
3251,"MO","692"
3251,"FL","2438"
3251,"GA","1146"
3251,"NC","2999"
3251,"VA","2153"
3251,"NJ","1257"
3251,"MD","1401"
3252,"KY","1069"
3252,"IN","1694"
3252,"FL","2438"
3252,"AL","1336"
3252,"SC","1673"
3252,"NJ","1257"
3252,"OH","2143"
3252,"TN","1944"
3252,"GA","1146"
3253,"AK","17"
3253,"NY","3492"
3253,"NM","366"
3253,"OR","670"
3253,"CO","820"
3253,"HI","272"
3253,"NV","887"
3253,"WA","886"
3253,"CA","3936"
3253,"TX","3677"
3253,"FL","2438"
3253,"AZ","600"
3253,"UT","890"
3254,"NJ","1257"
3254,"FL","2438"
3254,"DE","285"
3254,"RI","622"
3254,"NV","887"
3254,"CT","1268"
3254,"MD","1401"
3254,"MA","1030"
3254,"PA","2219"
3254,"TN","1944"
3254,"NY","3492"
3254,"LA","1730"
3254,"DC","580"
3254,"AZ","600"
3255,"VA","2153"
3255,"OH","2143"
3255,"NJ","1257"
3255,"NC","2999"
3255,"MD","1401"
3255,"MA","1030"
3255,"CO","820"
3255,"PA","2219"
3255,"GA","1146"
3255,"SC","1673"
3256,"ID","431"
3256,"NM","366"
3256,"FL","2438"
3256,"NY","3492"
3256,"AR","928"
3256,"TX","3677"
3256,"TN","1944"
3256,"UT","890"
3256,"CO","820"
3256,"VA","2153"
3256,"WV","335"
3256,"AZ","600"
3256,"HI","272"
3256,"VI","118"
3256,"KY","1069"
3256,"NV","887"
3256,"GA","1146"
3256,"OK","710"
3256,"BA","109"
3256,"AL","1336"
3256,"CA","3936"
3256,"MS","846"
3256,"LA","1730"
3257,"CA","3936"
3257,"VA","2153"
3257,"PA","2219"
3257,"MX","165"
3257,"CO","820"
3257,"FL","2438"
3257,"LA","1730"
3257,"IN","1694"
3257,"MD","1401"
3257,"AZ","600"
3257,"NV","887"
3257,"NC","2999"
3257,"GA","1146"
3257,"ID","431"
3257,"IA","697"
3257,"WI","664"
3257,"NH","289"
3257,"DC","580"
3257,"MA","1030"
3257,"MI","1067"
3257,"VI","118"
3257,"SD","352"
3257,"OH","2143"
3257,"TN","1944"
3257,"SC","1673"
3257,"MO","692"
3257,"KY","1069"
3257,"OK","710"
3257,"WA","886"
3257,"TX","3677"
3257,"OR","670"
3257,"NY","3492"
3257,"CT","1268"
3257,"NJ","1257"
3257,"RI","622"
3258,"AZ","600"
3258,"NV","887"
3258,"OR","670"
3258,"NM","366"
3258,"WA","886"
3258,"CA","3936"
3258,"BA","109"
3258,"MO","692"
3258,"HI","272"
3259,"VA","2153"
3259,"PA","2219"
3259,"NJ","1257"
3259,"CT","1268"
3259,"TN","1944"
3259,"MD","1401"
3259,"NY","3492"
3259,"MA","1030"
3259,"DC","580"
3260,"PA","2219"
3260,"IA","697"
3260,"TX","3677"
3260,"KY","1069"
3260,"NY","3492"
3260,"CO","820"
3260,"OR","670"
3260,"IL","2092"
3260,"MO","692"
3260,"MI","1067"
3260,"WA","886"
3260,"WI","664"
3260,"OH","2143"
3260,"IN","1694"
3261,"FL","2438"
3261,"NJ","1257"
3261,"TN","1944"
3261,"CA","3936"
3261,"AR","928"
3261,"TX","3677"
3261,"SC","1673"
3261,"LA","1730"
3261,"AL","1336"
3261,"CT","1268"
3261,"NY","3492"
3261,"GA","1146"
3261,"KY","1069"
3261,"KS","555"
3261,"NC","2999"
3261,"NV","887"
3261,"VI","118"
3261,"MS","846"
3261,"BA","109"
3261,"OH","2143"
3262,"MD","1401"
3262,"NJ","1257"
3262,"MA","1030"
3262,"RI","622"
3262,"NY","3492"
3262,"VT","159"
3262,"NH","289"
3262,"CT","1268"
3263,"NH","289"
3263,"VA","2153"
3263,"ME","168"
3263,"CT","1268"
3263,"MN","197"
3263,"NC","2999"
3263,"FL","2438"
3263,"RI","622"
3263,"ND","263"
3263,"NY","3492"
3263,"MA","1030"
3263,"MD","1401"
3263,"VT","159"
3263,"TX","3677"
3263,"DE","285"
3263,"SC","1673"
3264,"LA","1730"
3264,"RI","622"
3264,"NJ","1257"
3264,"NY","3492"
3264,"MD","1401"
3264,"CT","1268"
3264,"CA","3936"
3264,"MA","1030"
3265,"BA","109"
3265,"MA","1030"
3265,"TX","3677"
3265,"VI","118"
3265,"MX","165"
3265,"NH","289"
3265,"NJ","1257"
3265,"NV","887"
3265,"GA","1146"
3265,"KS","555"
3265,"NC","2999"
3265,"OH","2143"
3265,"NY","3492"
3265,"PA","2219"
3265,"CT","1268"
3265,"VT","159"
3265,"FL","2438"
3265,"MD","1401"
3265,"TN","1944"
3266,"NE","428"
3266,"DC","580"
3266,"FL","2438"
3266,"CT","1268"
3266,"MX","165"
3266,"VI","118"
3266,"VT","159"
3266,"OR","670"
3266,"OH","2143"
3266,"NV","887"
3266,"NJ","1257"
3266,"NY","3492"
3266,"SD","352"
3266,"RI","622"
3266,"CA","3936"
3266,"PA","2219"
3266,"KY","1069"
3266,"MI","1067"
3266,"IA","697"
3266,"IL","2092"
3266,"TX","3677"
3266,"TN","1944"
3266,"WI","664"
3266,"IN","1694"
3267,"WV","335"
3267,"TN","1944"
3267,"RI","622"
3267,"IN","1694"
3267,"KY","1069"
3267,"LA","1730"
3267,"OK","710"
3267,"NJ","1257"
3267,"IL","2092"
3267,"VA","2153"
3267,"SC","1673"
3267,"TX","3677"
3267,"AL","1336"
3267,"MS","846"
3267,"DC","580"
3267,"OH","2143"
3267,"FL","2438"
3268,"VI","118"
3268,"WA","886"
3268,"IL","2092"
3268,"MD","1401"
3268,"PR","75"
3268,"MA","1030"
3268,"TN","1944"
3268,"FL","2438"
3268,"MI","1067"
3268,"MN","197"
3268,"GA","1146"
3268,"VA","2153"
3268,"PA","2219"
3268,"WI","664"
3268,"OH","2143"
3268,"NJ","1257"
3268,"NY","3492"
3268,"DE","285"
3268,"IA","697"
3268,"KY","1069"
3268,"IN","1694"
3268,"NE","428"
3268,"SC","1673"
3268,"DC","580"
3268,"NV","887"
3268,"NC","2999"
3269,"FL","2438"
3269,"PA","2219"
3269,"NY","3492"
3269,"VA","2153"
3269,"CT","1268"
3269,"VT","159"
3269,"TX","3677"
3269,"MA","1030"
3269,"IA","697"
3269,"OH","2143"
3269,"MO","692"
3269,"RI","622"
3269,"NJ","1257"
3269,"NC","2999"
3270,"LA","1730"
3270,"TX","3677"
3270,"NY","3492"
3270,"NJ","1257"
3270,"AR","928"
3270,"OK","710"
3271,"GA","1146"
3271,"NC","2999"
3271,"MD","1401"
3271,"VA","2153"
3271,"DC","580"
3271,"DE","285"
3271,"FL","2438"
3271,"SC","1673"
3272,"PA","2219"
3272,"AR","928"
3272,"MO","692"
3272,"KS","555"
3272,"MI","1067"
3272,"OH","2143"
3272,"FL","2438"
3272,"LA","1730"
3272,"SC","1673"
3272,"DC","580"
3272,"IN","1694"
3272,"BA","109"
3272,"NY","3492"
3272,"IL","2092"
3272,"MS","846"
3272,"OK","710"
3272,"CT","1268"
3272,"NJ","1257"
3272,"TX","3677"
3272,"NC","2999"
3272,"WA","886"
3272,"TN","1944"
3272,"AL","1336"
3272,"WV","335"
3273,"MO","692"
3273,"DC","580"
3273,"GA","1146"
3273,"KY","1069"
3273,"FL","2438"
3273,"TN","1944"
3273,"AL","1336"
3273,"SC","1673"
3273,"IL","2092"
3273,"NC","2999"
3273,"LA","1730"
3273,"TX","3677"
3274,"PA","2219"
3274,"KY","1069"
3274,"PR","75"
3274,"IA","697"
3274,"WI","664"
3274,"GA","1146"
3274,"MI","1067"
3274,"LA","1730"
3274,"AK","17"
3274,"OH","2143"
3274,"WA","886"
3274,"MS","846"
3274,"IL","2092"
3274,"MA","1030"
3274,"AL","1336"
3274,"FL","2438"
3274,"MD","1401"
3274,"VA","2153"
3274,"NC","2999"
3274,"SC","1673"
3274,"CA","3936"
3274,"NY","3492"
3275,"TN","1944"
3275,"KY","1069"
3275,"VA","2153"
3275,"FL","2438"
3275,"PA","2219"
3275,"NY","3492"
3275,"IL","2092"
3275,"OH","2143"
3275,"CA","3936"
3275,"IN","1694"
3275,"WV","335"
3275,"MI","1067"
3275,"MX","165"
3275,"AL","1336"
3276,"NJ","1257"
3276,"FL","2438"
3276,"MA","1030"
3276,"MN","197"
3276,"CA","3936"
3276,"IA","697"
3276,"PA","2219"
3276,"MX","165"
3276,"NY","3492"
3276,"IN","1694"
3276,"NE","428"
3276,"GA","1146"
3276,"IL","2092"
3276,"NM","366"
3276,"KY","1069"
3276,"MI","1067"
3276,"TX","3677"
3276,"VI","118"
3276,"VA","2153"
3276,"OH","2143"
3276,"WI","664"
3277,"CT","1268"
3277,"IN","1694"
3277,"WI","664"
3277,"LA","1730"
3277,"IA","697"
3277,"KY","1069"
3277,"NY","3492"
3277,"MN","197"
3277,"MA","1030"
3277,"IL","2092"
3277,"KS","555"
3277,"NJ","1257"
3277,"NC","2999"
3277,"NV","887"
3277,"OH","2143"
3277,"PR","75"
3277,"MI","1067"
3277,"PA","2219"
3277,"BA","109"
3277,"CA","3936"
3277,"MX","165"
3277,"FL","2438"
3277,"TN","1944"
3277,"RI","622"
3277,"MD","1401"
3277,"MS","846"
3278,"IA","697"
3278,"PR","75"
3278,"DC","580"
3278,"OH","2143"
3278,"HI","272"
3278,"IN","1694"
